,index,Trackname,Artist,Streams,URL,Date,Region,Artist_Trackname,Group,peak_regions
3028,44422,Shape of You,Ed Sheeran,11887,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-07,Paraguay,Ed Sheeran Shape of You,Spanish Speaking,54
3029,44423,Happier,Ed Sheeran,1788,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-03-07,Paraguay,Ed Sheeran Happier,Spanish Speaking,54
3030,44424,New Man,Ed Sheeran,1413,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG,2017-03-07,Paraguay,Ed Sheeran New Man,Spanish Speaking,54
3031,44425,What Do I Know?,Ed Sheeran,1325,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92,2017-03-07,Paraguay,Ed Sheeran What Do I Know?,Spanish Speaking,54
3032,44428,Castle on the Hill,Ed Sheeran,3580,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-03-09,Paraguay,Ed Sheeran Castle on the Hill,Spanish Speaking,54
3033,44429,Galway Girl,Ed Sheeran,2438,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-09,Paraguay,Ed Sheeran Galway Girl,Spanish Speaking,54
3034,44439,It Ain't Me (with Selena Gomez),Kygo,4116,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-11,Paraguay,Kygo It Ain't Me (with Selena Gomez),Spanish Speaking,54
3035,44455,The One,The Chainsmokers,1588,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,2017-04-08,Paraguay,The Chainsmokers The One,Spanish Speaking,54
3036,44456,Passionfruit,Drake,1786,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,2017-04-11,Paraguay,Drake Passionfruit,Spanish Speaking,54
3037,44458,Cold,Maroon 5,2020,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,2017-04-12,Paraguay,Maroon 5 Cold,Spanish Speaking,54
3038,44459,Something Just Like This,The Chainsmokers,5709,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-04-12,Paraguay,The Chainsmokers Something Just Like This,Spanish Speaking,54
3039,44460,Despacito - Remix,Luis Fonsi,20570,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-04-18,Paraguay,Luis Fonsi Despacito - Remix,Spanish Speaking,54
3040,44480,Malibu,Miley Cyrus,2534,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O,2017-05-12,Paraguay,Miley Cyrus Malibu,Spanish Speaking,54
3041,44481,That's What I Like,Bruno Mars,4337,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-05-12,Paraguay,Bruno Mars That's What I Like,Spanish Speaking,54
3042,44484,Sign of the Times,Harry Styles,2587,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,2017-05-12,Paraguay,Harry Styles Sign of the Times,Spanish Speaking,54
3043,44486,Symphony (feat. Zara Larsson),Clean Bandit,1551,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-05-18,Paraguay,Clean Bandit Symphony (feat. Zara Larsson),Spanish Speaking,54
3044,44487,No Promises (feat. Demi Lovato),Cheat Codes,1533,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,2017-05-18,Paraguay,Cheat Codes No Promises (feat. Demi Lovato),Spanish Speaking,54
3045,44489,Stay (with Alessia Cara),Zedd,2015,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-05-19,Paraguay,Zedd Stay (with Alessia Cara),Spanish Speaking,54
3046,44490,Crying in the Club,Camila Cabello,2005,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev,2017-05-19,Paraguay,Camila Cabello Crying in the Club,Spanish Speaking,54
3047,44491,Bad Liar,Selena Gomez,2731,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,2017-05-19,Paraguay,Selena Gomez Bad Liar,Spanish Speaking,54
3048,44493,HUMBLE.,Kendrick Lamar,1593,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2017-05-25,Paraguay,Kendrick Lamar HUMBLE.,Spanish Speaking,54
3049,44496,I'm the One,DJ Khaled,2785,https://open.spotify.com/track/72Q0FQQo32KJloivv5xge2,2017-05-25,Paraguay,DJ Khaled I'm the One,Spanish Speaking,54
3050,44497,First Time,Kygo,1586,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2017-05-25,Paraguay,Kygo First Time,Spanish Speaking,54
3051,44502,Strip That Down,Liam Payne,1844,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2017-06-15,Paraguay,Liam Payne Strip That Down,Spanish Speaking,54
3052,44508,There for You,Martin Garrix,2229,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2017-06-17,Paraguay,Martin Garrix There for You,Spanish Speaking,54
3053,44509,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,5567,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2017-06-17,Paraguay,Jason Derulo Swalla (feat. Nicki Minaj & Ty Dolla $ign),Spanish Speaking,54
3054,44513,There's Nothing Holdin' Me Back,Shawn Mendes,2322,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-06-23,Paraguay,Shawn Mendes There's Nothing Holdin' Me Back,Spanish Speaking,54
3055,44516,Slide,Calvin Harris,1507,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-07-03,Paraguay,Calvin Harris Slide,Spanish Speaking,54
3056,44536,2U (feat. Justin Bieber),David Guetta,4759,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,2017-07-11,Paraguay,David Guetta 2U (feat. Justin Bieber),Spanish Speaking,54
3057,44538,Attention,Charlie Puth,2543,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-07-12,Paraguay,Charlie Puth Attention,Spanish Speaking,54
3058,44541,Fetish (feat. Gucci Mane),Selena Gomez,2609,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq,2017-07-14,Paraguay,Selena Gomez Fetish (feat. Gucci Mane),Spanish Speaking,54
3059,44546,Wild Thoughts,DJ Khaled,1837,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2017-07-15,Paraguay,DJ Khaled Wild Thoughts,Spanish Speaking,54
3060,44559,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,2022,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,2017-07-21,Paraguay,Louis Tomlinson Back to You (feat. Bebe Rexha & Digital Farm Animals),Spanish Speaking,54
3061,44560,Heavy (feat. Kiiara),Linkin Park,2634,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4,2017-07-21,Paraguay,Linkin Park Heavy (feat. Kiiara),Spanish Speaking,54
3062,44561,What I've Done,Linkin Park,3130,https://open.spotify.com/track/4kfm1uI9QGaoN9qm6CkAMn,2017-07-21,Paraguay,Linkin Park What I've Done,Spanish Speaking,54
3063,44562,Numb,Linkin Park,4222,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,2017-07-21,Paraguay,Linkin Park Numb,Spanish Speaking,54
3064,44563,In The End,Linkin Park,5139,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,2017-07-21,Paraguay,Linkin Park In The End,Spanish Speaking,54
3065,44568,Signs,Drake,1309,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO,2017-07-28,Paraguay,Drake Signs,Spanish Speaking,54
3066,44572,Mi Gente,J Balvin,17103,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2017-07-29,Paraguay,J Balvin Mi Gente,Spanish Speaking,54
3067,44592,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,1239,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH,2017-08-04,Paraguay,"Major Lazer Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Spanish Speaking,54
3068,44603,Friends (with BloodPop®),Justin Bieber,2990,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,2017-08-18,Paraguay,Justin Bieber Friends (with BloodPop®),Spanish Speaking,54
3069,44616,Sorry Not Sorry,Demi Lovato,2089,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex,2017-09-01,Paraguay,Demi Lovato Sorry Not Sorry,Spanish Speaking,54
3070,44617,More Than You Know,Axwell /\ Ingrosso,1960,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs,2017-09-01,Paraguay,Axwell /\ Ingrosso More Than You Know,Spanish Speaking,54
3071,44623,Mama,Jonas Blue,1774,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,2017-09-02,Paraguay,Jonas Blue Mama,Spanish Speaking,54
3072,44628,Unforgettable,French Montana,1984,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2017-09-08,Paraguay,French Montana Unforgettable,Spanish Speaking,54
3073,44629,Without You (feat. Sandro Cavazza),Avicii,1732,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE,2017-09-08,Paraguay,Avicii Without You (feat. Sandro Cavazza),Spanish Speaking,54
3074,44634,Feels,Calvin Harris,4145,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2017-09-09,Paraguay,Calvin Harris Feels,Spanish Speaking,54
3075,44652,Silence,Marshmello,1866,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2017-09-19,Paraguay,Marshmello Silence,Spanish Speaking,54
3076,44653,Without You (feat. Sandro Cavazza),Avicii,1732,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE,2017-09-19,Paraguay,Avicii Without You (feat. Sandro Cavazza),Spanish Speaking,54
3077,44718,Wolves,Selena Gomez,3497,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2017-11-21,Paraguay,Selena Gomez Wolves,Spanish Speaking,54
3078,44728,New Rules,Dua Lipa,6216,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2017-11-24,Paraguay,Dua Lipa New Rules,Spanish Speaking,54
3079,44739,Perfect,Ed Sheeran,4978,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-11-29,Paraguay,Ed Sheeran Perfect,Spanish Speaking,54
3080,44750,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,3123,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2017-12-01,Paraguay,Ed Sheeran Perfect Duet (Ed Sheeran & Beyoncé),Spanish Speaking,54
3081,44758,Havana,Camila Cabello,6080,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,2017-12-07,Paraguay,Camila Cabello Havana,Spanish Speaking,54
3082,44776,Believer,Imagine Dragons,3365,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,2017-12-19,Paraguay,Imagine Dragons Believer,Spanish Speaking,54
3083,44777,rockstar,Post Malone,5346,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2017-12-19,Paraguay,Post Malone rockstar,Spanish Speaking,54
3084,44785,Thunder,Imagine Dragons,5130,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2017-12-21,Paraguay,Imagine Dragons Thunder,Spanish Speaking,54
3085,44787,River (feat. Ed Sheeran),Eminem,1773,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2017-12-22,Paraguay,Eminem River (feat. Ed Sheeran),Spanish Speaking,54
3086,44789,All I Want for Christmas Is You,Mariah Carey,1759,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2017-12-24,Paraguay,Mariah Carey All I Want for Christmas Is You,Spanish Speaking,54
3087,44824,Gucci Gang,Lil Pump,4678,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2017-12-30,Paraguay,Lil Pump Gucci Gang,Spanish Speaking,54
3088,44917,Castle on the Hill,Ed Sheeran,16224,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-01-06,Peru,Ed Sheeran Castle on the Hill,Spanish Speaking,54
3089,44996,Don't Wanna Know,Maroon 5,27701,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-02-09,Peru,Maroon 5 Don't Wanna Know,Spanish Speaking,54
3090,45002,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,26584,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-02-09,Peru,Clean Bandit Rockabye (feat. Sean Paul & Anne-Marie),Spanish Speaking,54
3091,45019,Despacito (Featuring Daddy Yankee),Luis Fonsi,158383,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,2017-02-11,Peru,Luis Fonsi Despacito (Featuring Daddy Yankee),Spanish Speaking,54
3092,45033,Say You Won't Let Go,James Arthur,8509,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-02-16,Peru,James Arthur Say You Won't Let Go,Spanish Speaking,54
3093,45040,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,22019,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-02-16,Peru,"ZAYN I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Spanish Speaking,54
3094,45041,Closer,The Chainsmokers,23117,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-02-16,Peru,The Chainsmokers Closer,Spanish Speaking,54
3095,45046,Starboy,The Weeknd,23119,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-02-17,Peru,The Weeknd Starboy,Spanish Speaking,54
3096,45059,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,8998,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ,2017-02-22,Peru,Major Lazer Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Spanish Speaking,54
3097,45061,Chained To The Rhythm,Katy Perry,23747,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,2017-02-22,Peru,Katy Perry Chained To The Rhythm,Spanish Speaking,54
3098,45064,Let Me Love You,DJ Snake,33828,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-02-22,Peru,DJ Snake Let Me Love You,Spanish Speaking,54
3099,45066,Paris,The Chainsmokers,22757,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-02-23,Peru,The Chainsmokers Paris,Spanish Speaking,54
3100,45067,I Feel It Coming,The Weeknd,22601,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-02-23,Peru,The Weeknd I Feel It Coming,Spanish Speaking,54
3101,45070,Solo Dance,Martin Jensen,6239,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2017-02-23,Peru,Martin Jensen Solo Dance,Spanish Speaking,54
3102,45077,Scared to Be Lonely,Martin Garrix,21183,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2017-02-24,Peru,Martin Garrix Scared to Be Lonely,Spanish Speaking,54
3103,45099,Eraser,Ed Sheeran,9485,https://open.spotify.com/track/7oolFzHipTMg2nL7shhdz2,2017-03-03,Peru,Ed Sheeran Eraser,Spanish Speaking,54
3104,45100,New Man,Ed Sheeran,10102,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG,2017-03-03,Peru,Ed Sheeran New Man,Spanish Speaking,54
3105,45101,How Would You Feel (Paean),Ed Sheeran,11167,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN,2017-03-03,Peru,Ed Sheeran How Would You Feel (Paean),Spanish Speaking,54
3106,45102,Shape of You,Ed Sheeran,70601,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-03,Peru,Ed Sheeran Shape of You,Spanish Speaking,54
3107,45105,Dive,Ed Sheeran,10157,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2017-03-04,Peru,Ed Sheeran Dive,Spanish Speaking,54
3108,45107,What Do I Know?,Ed Sheeran,7704,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92,2017-03-06,Peru,Ed Sheeran What Do I Know?,Spanish Speaking,54
3109,45108,Happier,Ed Sheeran,8831,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-03-06,Peru,Ed Sheeran Happier,Spanish Speaking,54
3110,45131,Issues,Julia Michaels,7031,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-03-15,Peru,Julia Michaels Issues,Spanish Speaking,54
3111,45147,Cold,Maroon 5,13331,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,2017-04-05,Peru,Maroon 5 Cold,Spanish Speaking,54
3112,45151,Passionfruit,Drake,10063,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,2017-04-06,Peru,Drake Passionfruit,Spanish Speaking,54
3113,45154,The One,The Chainsmokers,8347,https://open.spotify.com/track/0wfbD5rAksdXUzRvMfM3x5,2017-04-07,Peru,The Chainsmokers The One,Spanish Speaking,54
3114,45162,Sign of the Times,Harry Styles,16478,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,2017-04-08,Peru,Harry Styles Sign of the Times,Spanish Speaking,54
3115,45173,Something Just Like This,The Chainsmokers,21300,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-04-11,Peru,The Chainsmokers Something Just Like This,Spanish Speaking,54
3116,45176,Despacito - Remix,Luis Fonsi,105223,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-04-19,Peru,Luis Fonsi Despacito - Remix,Spanish Speaking,54
3117,45179,It Ain't Me (with Selena Gomez),Kygo,23099,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-04-20,Peru,Kygo It Ain't Me (with Selena Gomez),Spanish Speaking,54
3118,45194,That's What I Like,Bruno Mars,39250,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-05-03,Peru,Bruno Mars That's What I Like,Spanish Speaking,54
3119,45208,Malibu,Miley Cyrus,17621,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O,2017-05-12,Peru,Miley Cyrus Malibu,Spanish Speaking,54
3120,45210,Galway Girl,Ed Sheeran,13910,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-05-13,Peru,Ed Sheeran Galway Girl,Spanish Speaking,54
3121,45216,Symphony (feat. Zara Larsson),Clean Bandit,10498,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-05-18,Peru,Clean Bandit Symphony (feat. Zara Larsson),Spanish Speaking,54
3122,45218,Stay (with Alessia Cara),Zedd,13044,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-05-18,Peru,Zedd Stay (with Alessia Cara),Spanish Speaking,54
3123,45220,Crying in the Club,Camila Cabello,17411,https://open.spotify.com/track/1SJtlNRJDeYHioymcvsqev,2017-05-19,Peru,Camila Cabello Crying in the Club,Spanish Speaking,54
3124,45221,Bad Liar,Selena Gomez,17229,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,2017-05-19,Peru,Selena Gomez Bad Liar,Spanish Speaking,54
3125,45223,Strip That Down,Liam Payne,12938,https://open.spotify.com/track/4Ro98RCK90oHqqSZUnTFq5,2017-05-19,Peru,Liam Payne Strip That Down,Spanish Speaking,54
3126,45224,No Promises (feat. Demi Lovato),Cheat Codes,9472,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,2017-05-19,Peru,Cheat Codes No Promises (feat. Demi Lovato),Spanish Speaking,54
3127,45225,HUMBLE.,Kendrick Lamar,7496,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2017-05-19,Peru,Kendrick Lamar HUMBLE.,Spanish Speaking,54
3128,45229,First Time,Kygo,10452,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2017-05-23,Peru,Kygo First Time,Spanish Speaking,54
3129,45245,There for You,Martin Garrix,13089,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2017-06-09,Peru,Martin Garrix There for You,Spanish Speaking,54
3130,45247,I'm the One,DJ Khaled,16234,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2017-06-10,Peru,DJ Khaled I'm the One,Spanish Speaking,54
3131,45254,Believer,Imagine Dragons,10452,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,2017-06-24,Peru,Imagine Dragons Believer,Spanish Speaking,54
3132,45256,Slide,Calvin Harris,9718,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-07-04,Peru,Calvin Harris Slide,Spanish Speaking,54
3133,45282,2U (feat. Justin Bieber),David Guetta,22794,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,2017-07-18,Peru,David Guetta 2U (feat. Justin Bieber),Spanish Speaking,54
3134,45283,In The End,Linkin Park,25088,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,2017-07-21,Peru,Linkin Park In The End,Spanish Speaking,54
3135,45298,Heavy (feat. Kiiara),Linkin Park,14041,https://open.spotify.com/track/104buTcnP2AsxqB7U1FIZ4,2017-07-21,Peru,Linkin Park Heavy (feat. Kiiara),Spanish Speaking,54
3136,45299,What I've Done,Linkin Park,16387,https://open.spotify.com/track/4kfm1uI9QGaoN9qm6CkAMn,2017-07-21,Peru,Linkin Park What I've Done,Spanish Speaking,54
3137,45300,Numb,Linkin Park,21247,https://open.spotify.com/track/2nLtzopw4rPReszdYBJU6h,2017-07-21,Peru,Linkin Park Numb,Spanish Speaking,54
3138,45305,Signs,Drake,7379,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO,2017-07-25,Peru,Drake Signs,Spanish Speaking,54
3139,45307,There's Nothing Holdin' Me Back,Shawn Mendes,22490,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-07-25,Peru,Shawn Mendes There's Nothing Holdin' Me Back,Spanish Speaking,54
3140,45309,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,25878,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2017-07-26,Peru,Jason Derulo Swalla (feat. Nicki Minaj & Ty Dolla $ign),Spanish Speaking,54
3141,45312,Thunder,Imagine Dragons,10409,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2017-07-27,Peru,Imagine Dragons Thunder,Spanish Speaking,54
3142,45316,Fetish (feat. Gucci Mane),Selena Gomez,13177,https://open.spotify.com/track/0XLOf9LhyazPX9Ld8jPiUq,2017-08-01,Peru,Selena Gomez Fetish (feat. Gucci Mane),Spanish Speaking,54
3143,45321,Without You (feat. Sandro Cavazza),Avicii,9846,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE,2017-08-16,Peru,Avicii Without You (feat. Sandro Cavazza),Spanish Speaking,54
3144,45323,Friends (with BloodPop®),Justin Bieber,18350,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,2017-08-18,Peru,Justin Bieber Friends (with BloodPop®),Spanish Speaking,54
3145,45328,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,9272,https://open.spotify.com/track/3Ytr1SUCUi6J3L9dRFx5iH,2017-08-19,Peru,"Major Lazer Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Spanish Speaking,54
3146,45335,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,12161,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,2017-08-26,Peru,Louis Tomlinson Back to You (feat. Bebe Rexha & Digital Farm Animals),Spanish Speaking,54
3147,45338,Mama,Jonas Blue,10852,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,2017-08-26,Peru,Jonas Blue Mama,Spanish Speaking,54
3148,45352,Wild Thoughts,DJ Khaled,12109,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2017-08-26,Peru,DJ Khaled Wild Thoughts,Spanish Speaking,54
3149,45355,Mi Gente,J Balvin,86945,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2017-08-26,Peru,J Balvin Mi Gente,Spanish Speaking,54
3150,45366,Attention,Charlie Puth,26380,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-08-26,Peru,Charlie Puth Attention,Spanish Speaking,54
3151,45371,Feels,Calvin Harris,28763,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2017-08-29,Peru,Calvin Harris Feels,Spanish Speaking,54
3152,45372,Sorry Not Sorry,Demi Lovato,13909,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex,2017-08-29,Peru,Demi Lovato Sorry Not Sorry,Spanish Speaking,54
3153,45373,More Than You Know,Axwell /\ Ingrosso,8865,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs,2017-08-29,Peru,Axwell /\ Ingrosso More Than You Know,Spanish Speaking,54
3154,45378,Unforgettable,French Montana,8768,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2017-09-07,Peru,French Montana Unforgettable,Spanish Speaking,54
3155,45399,Silence,Marshmello,7256,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2017-09-21,Peru,Marshmello Silence,Spanish Speaking,54
3156,45450,Havana,Camila Cabello,26440,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,2017-11-14,Peru,Camila Cabello Havana,Spanish Speaking,54
3157,45456,New Rules,Dua Lipa,34763,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2017-11-15,Peru,Dua Lipa New Rules,Spanish Speaking,54
3158,45462,Wolves,Selena Gomez,18733,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2017-11-23,Peru,Selena Gomez Wolves,Spanish Speaking,54
3159,45479,Perfect,Ed Sheeran,18076,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-11-28,Peru,Ed Sheeran Perfect,Spanish Speaking,54
3160,45515,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,13224,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2017-12-06,Peru,Ed Sheeran Perfect Duet (Ed Sheeran & Beyoncé),Spanish Speaking,54
3161,45573,All I Want for Christmas Is You,Mariah Carey,20539,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2017-12-25,Peru,Mariah Carey All I Want for Christmas Is You,Spanish Speaking,54
3162,45606,River (feat. Ed Sheeran),Eminem,6638,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2017-12-27,Peru,Eminem River (feat. Ed Sheeran),Spanish Speaking,54
3163,45623,Gucci Gang,Lil Pump,10932,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2017-12-29,Peru,Lil Pump Gucci Gang,Spanish Speaking,54
3164,45648,rockstar,Post Malone,13463,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2017-12-31,Peru,Post Malone rockstar,Spanish Speaking,54
3165,45672,Closer,The Chainsmokers,181637,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-03,Philippines,The Chainsmokers Closer,Asia,54
3166,45673,Let Me Love You,DJ Snake,123278,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-03,Philippines,DJ Snake Let Me Love You,Asia,54
3167,45675,Starboy,The Weeknd,126500,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-03,Philippines,The Weeknd Starboy,Asia,54
